PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
105,3/10/2020,2:17:35 PM,3,3,"Porcello, Rick",519144,Right,NYM,"Correa, Carlos",621043,Right,HOU,Undefined,4,Bottom,0,0,2,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,1,,89.82234342,-1.850261573,-3.534113748,2135.300131,244.5353612,2:15,6.455884051,1.091238725,6.420514236,-25.12513042,8.822753668,18.59373013,2.657673357,-0.611692998,82.18495779,-6.60328819,-0.002483155,0.419351184,,,,,,,,,,,,-11.22365388,5.375113749,-0.847891461,50,6.312336357,7.514287201,-130.5529578,-4.96690787,-19.34265772,27.85742637,-22.91066726,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,671a9a35-62fb-11ea-bc5a-d43b046e0121
106,3/10/2020,2:18:19 PM,4,1,"Porcello, Rick",519144,Right,NYM,"Stubbs, Garrett",596117,Left,HOU,Undefined,4,Bottom,1,0,0,Undefined,ChangeUp,InPlay,Undefined,GroundBall,Out,2,0,,81.00189492,-0.695941409,-1.653132368,1427.072533,254.2620703,2:30,6.442988262,1.065828615,6.42490241,-36.81817167,4.930197628,17.63456148,2.734907404,1.015649147,74.1399862,-7.665362048,1.707549502,0.465041035,93.14110349,-2.818716484,7.778764108,,,,,29.62667725,27.78395491,5.460934893,0.219741821,-10.19894146,2.920547855,-0.956301439,50,6.37666285,2.935591344,-117.9283269,-2.409964734,-14.27460137,23.70859323,-28.08640313,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,81f295cb-62fb-11ea-bc5a-d43b046e0121
107,3/10/2020,2:20:59 PM,1,1,"Hughes, Jared",453172,Right,HOU,"Gimenez, Andres",665926,Left,NYM,Undefined,5,Top,0,0,0,Undefined,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.07567523,-0.604252931,-4.200921801,2084.650849,264.0904858,2:45,5.511459663,2.964080575,6.884705881,-31.65526752,1.569585079,15.46573507,2.321530262,0.41889188,82.31659147,-6.651870304,-1.238965822,0.41486142,92.98341986,-10.97342648,-20.90666573,,,,,11.11233681,9.975701642,-22.5466076,0.081621704,-9.867775629,1.053005019,-2.704272877,50,5.461634093,9.207292994,-130.9622112,-2.228389915,-17.07615454,28.58420332,-30.3518267,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e45fdf08-62fb-11ea-bc5a-d43b046e0121
108,3/10/2020,2:21:42 PM,2,1,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,0,0,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.11276216,-0.953133258,-4.41838559,1948.501968,260.7023283,2:45,5.598172148,2.853865646,6.939629892,-29.35852174,2.891387897,17.84636718,2.281552293,0.312067471,83.69289131,-6.551856548,-1.007437688,0.408729298,,,,,,,,,,,,-11.19045847,1.877625735,-2.585227215,50,5.528265461,9.759240749,-132.4765529,-2.995321915,-19.93822994,27.61590697,-28.82865089,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,fe177070-62fb-11ea-bc5a-d43b046e0121
109,3/10/2020,2:21:59 PM,2,2,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,0,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,84.73037182,-1.864370376,-4.655219058,1567.555989,246.5462078,2:15,5.73676834,2.76349338,7.023055777,-32.67444138,4.687525776,10.88536009,1.313713007,-0.568486028,77.81158111,-8.092244276,-2.57044501,0.439932843,,,,,,,,,,,,-7.439543716,3.164660531,-2.484168066,50,5.612093622,9.759584638,-123.0966255,-4.812452708,-11.39545995,24.82670833,-27.32660579,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,082a851f-62fc-11ea-bc5a-d43b046e0121
110,3/10/2020,2:22:19 PM,2,3,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,1,1,Undefined,ChangeUp,BallCalled,Undefined,Undefined,Undefined,0,0,,83.99305177,-2.356793891,-3.946735716,1720.714616,235.3269288,1:45,5.66251346,2.819361118,6.663906112,-32.787023,5.640008954,8.205623127,0.767745541,-0.113326631,77.41444437,-8.547710093,-2.386058643,0.446159289,,,,,,,,,,,,-5.636748089,3.777209349,-2.55813755,50,5.49082582,8.205234778,-122.0486478,-5.895088977,-8.511231392,23.78304823,-26.47063548,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,111d2ff7-62fc-11ea-bc5a-d43b046e0121
111,3/10/2020,2:22:40 PM,2,4,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,2,1,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.28452842,-1.933370829,-3.189994381,1965.663962,251.0373366,2:15,5.586312505,2.930592893,6.729973924,-26.84068175,5.260235611,15.39707528,1.579613353,1.295900902,84.60849033,-7.005180463,-0.265820273,0.407784055,,,,,,,,,,,,-9.32855793,3.396123917,-2.726705208,50,5.448121694,6.969128925,-132.8765042,-5.25340495,-16.85843318,25.59108451,-26.03662318,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,205b2ca6-62fc-11ea-bc5a-d43b046e0121
112,3/10/2020,2:22:58 PM,2,5,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,3,1,Undefined,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,91.54171863,-1.233634755,-3.862985185,1999.044998,260.0540542,2:45,5.709575678,2.765218188,6.83741188,-29.62773256,2.280864118,13.17825794,2.112976937,0.335610737,84.54901368,-6.855626908,-1.353807726,0.406560677,61.70201739,-26.92087931,161.857635,,,,,2.649177438,0.136019177,159.5094961,0.050499878,-8.33862644,1.589068403,-2.522964838,50,5.619318984,8.629522334,-133.1940675,-3.693792254,-15.08841059,26.66484204,-29.29869292,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2b5a3bf1-62fc-11ea-bc5a-d43b046e0121
113,3/10/2020,2:23:28 PM,2,6,"Hughes, Jared",453172,Right,HOU,"Nimmo, Brandon",607043,Left,NYM,Undefined,5,Top,1,3,2,Undefined,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,94.25008581,-2.058210825,-4.473603092,2323.108193,227.5585407,1:30,5.868540137,2.503648825,6.761916066,-19.76047581,10.76748103,11.80616242,2.335795075,-0.605958915,86.01723352,-5.824453299,-2.221037445,0.397667764,,,,,,,,,,,,-7.855553985,6.586831562,-2.215873636,50,5.726111396,10.37063534,-136.8808287,-5.501101897,-14.86473549,30.95644754,-19.71006332,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,3d124539-62fc-11ea-bc5a-d43b046e0121
114,3/10/2020,2:24:03 PM,3,1,"Hughes, Jared",453172,Right,HOU,"Cano, Robinson",429664,Left,NYM,Undefined,5,Top,2,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4737455,-2.112322009,-5.886196983,2144.32766,265.8292815,2:45,5.529474618,2.886133257,7.160884458,-30.02713008,1.436488852,20.10476198,1.102008071,-0.791390237,84.29854618,-7.872470776,-2.020845087,0.403715901,,,,,,,,,,,,-13.12803961,1.443866573,-2.54832078,50,5.396233922,13.31035163,-134.0572125,-5.733142102,-23.73165578,30.77641999,-29.56396011,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,4fbfd2a0-62fc-11ea-bc5a-d43b046e0121
115,3/10/2020,2:24:22 PM,3,2,"Hughes, Jared",453172,Right,HOU,"Cano, Robinson",429664,Left,NYM,Undefined,5,Top,2,1,0,Undefined,ChangeUp,InPlay,Undefined,GroundBall,Out,1,0,,86.03622614,-1.465094314,-3.168706897,1647.505599,251.417404,2:30,5.687085816,2.630025642,6.97948519,-32.28011939,3.978946996,11.93649585,1.662437045,0.740276026,78.76884792,-7.633642734,-0.874671974,0.433390939,73.07982309,-24.12041377,28.66059612,,,,,5.128609797,4.985639682,12.00427556,0.038705444,-7.631677937,2.66385868,-2.439340906,50,5.58568237,6.634950607,-125.2111506,-4.01009589,-12.05583385,26.44699074,-27.96592579,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,58b27b4b-62fc-11ea-bc5a-d43b046e0121
116,3/10/2020,2:26:47 PM,1,1,"Porcello, Rick",519144,Right,NYM,"Dawson, Ronnie",669008,Left,HOU,Undefined,5,Bottom,0,0,0,Undefined,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,77.30354951,-1.709103861,-2.416756292,2788.581535,49.61204569,7:45,6.43439385,1.54449471,5.907523657,-50.51272344,-3.261371388,-3.781507503,0.636939048,-1.014895236,70.79989891,-11.13559962,-3.132525427,0.494741838,,,,,,,,,,,,1.268273022,-1.214614275,-1.348573956,50,6.26875217,4.843723585,-112.2811936,-4.753865421,1.594288599,23.23371881,-33.70088517,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,b22d1af7-62fc-11ea-bc5a-d43b046e0121
117,3/10/2020,2:27:02 PM,1,2,"Porcello, Rick",519144,Right,NYM,"Dawson, Ronnie",669008,Left,HOU,Undefined,5,Bottom,0,1,0,Undefined,ChangeUp,InPlay,Undefined,GroundBall,Single,0,0,,79.99234015,-1.751435768,-2.90293265,1343.353767,239.9969158,2:00,6.211245881,1.375782757,6.453857903,-34.64683404,7.816060253,13.60527358,1.712675978,-0.159189704,73.93588829,-8.270017303,-0.323973847,0.469003749,102.5719772,3.049582385,23.0819339,2062.017713,,,,71.04463493,68.59726359,24.68397288,0.499194946,-8.24995194,4.762032737,-1.176843338,50,6.071638317,5.54499249,-116.3923457,-4.473139936,-11.3690147,20.90997422,-25.61163212,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,bb1fc59d-62fc-11ea-bc5a-d43b046e0121
118,3/10/2020,2:28:42 PM,2,1,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,5,Bottom,0,0,0,Other,Fastball,BallIntentional,Undefined,Undefined,Undefined,0,0,,89.15618638,-1.300008867,-5.177501187,2355.569808,205.4701995,12:45,6.453485851,1.338015975,6.562202981,-14.62325091,19.61044982,9.356519678,4.038141724,-2.641188594,81.65000931,-4.072426949,-3.408243915,0.421112801,,,,,,,,,,,,-6.550373736,11.17489159,-0.98534075,50,6.357459127,11.45895581,-129.4063084,-3.365525316,-11.15092829,26.01596989,-13.15064321,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,f836b8e7-62fc-11ea-bc5a-d43b046e0121
119,3/10/2020,2:29:14 PM,2,2,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,5,Bottom,0,1,0,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,87.24820534,-1.830084222,-2.859246746,2443.211922,190.7044967,12:15,6.274526616,1.50385342,6.47506381,-27.65014105,8.116740151,1.540690727,2.28735215,-0.995212911,80.25136946,-7.046689967,-2.56700335,0.430439437,,,,,,,,,,,,-1.632850704,4.972090978,-1.303570008,50,6.133373818,6.295624964,-126.9287383,-4.846678924,-2.667361686,25.65706744,-24.05183325,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,0b4f88f0-62fd-11ea-bc5a-d43b046e0121
120,3/10/2020,2:29:43 PM,2,3,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,5,Bottom,0,2,0,Undefined,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,86.23021759,-2.235549508,-1.870243911,2368.667836,182.9392442,12:00,6.345520099,1.55055212,6.4697888,-27.06208637,9.441803238,0.486547246,2.035387954,-0.126887307,79.55568897,-7.331681833,-1.777968333,0.434851617,,,,,,,,,,,,-0.766261585,5.791398136,-1.419203116,50,6.175933292,4.085102552,-125.5247826,-5.666040378,-1.227462979,24.45760273,-22.89689445,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,1d006b8b-62fd-11ea-bc5a-d43b046e0121
121,3/10/2020,2:30:13 PM,2,4,"Porcello, Rick",519144,Right,NYM,"De Goti, Alex",621008,Right,HOU,Undefined,5,Bottom,0,2,1,Undefined,Fastball,InPlay,Undefined,GroundBall,Single,0,0,,89.81467508,-2.556031831,-3.116902071,2274.950662,238.3644675,2:00,6.415373996,1.056006593,6.28357576,-21.9864351,11.95534519,19.45796122,2.222700052,-0.197597637,82.67927102,-6.688280823,0.559496879,0.419313483,91.1132881,-13.03880909,23.56673885,,,,,7.393922126,6.729958403,27.48353338,0.062865601,-11.45217981,7.20607762,-0.836011317,50,6.216120912,6.515917929,-130.5604375,-6.507703918,-19.86924679,26.16305712,-19.67168333,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2efb3266-62fd-11ea-bc5a-d43b046e0121
122,3/10/2020,2:31:18 PM,3,1,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,5,Bottom,0,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.16542722,-1.641426317,-1.536415598,2425.60723,191.7967733,12:30,6.44832338,1.669650337,6.305197118,-26.00811789,12.08386248,2.531220226,2.76804705,0.464999624,77.43686118,-6.568594591,-1.054308989,0.444209962,,,,,,,,,,,,-1.859824819,7.134011473,-1.558379625,50,6.315609533,3.251186923,-123.9018405,-4.292655785,-2.862772311,27.02265063,-21.19287963,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,533d084c-62fd-11ea-bc5a-d43b046e0121
123,3/10/2020,2:31:58 PM,3,2,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,5,Bottom,0,0,1,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.98899287,-3.40256221,-2.36862564,2276.906228,232.9810037,1:45,6.390954839,1.236092956,6.619801398,-19.82696896,12.78356186,16.9933231,1.61683586,0.482148354,83.96928278,-7.141588901,0.861271086,0.411008168,,,,,,,,,,,,-10.01192103,7.954231166,-1.082795755,50,6.151758776,4.983414336,-132.3251486,-8.446015041,-17.86443504,26.55849617,-17.98118332,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,6d45a3a3-62fd-11ea-bc5a-d43b046e0121
124,3/10/2020,2:33:38 PM,3,3,"Porcello, Rick",519144,Right,NYM,"Straw, Myles",664702,Right,HOU,Undefined,5,Bottom,0,0,2,Undefined,Fastball,InPlay,Undefined,Popup,Out,1,0,,90.87841491,-2.075593951,-2.04445376,2348.982057,209.8455554,1:00,6.523684636,1.188105609,6.607216133,-14.71056914,18.19838623,10.45929125,3.3947989,0.186476677,82.84888612,-4.876163471,-0.047292867,0.412884488,,,,,,,,,,,,-6.384097578,10.68064722,-1.053575995,50,6.376362542,4.421458208,-132.2605081,-5.218244389,-11.26705173,29.17093176,-13.32417929,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,a3c4fd0f-62fd-11ea-bc5a-d43b046e0121
125,3/10/2020,2:34:25 PM,4,1,"Porcello, Rick",519144,Right,NYM,"Altuve, Jose",514888,Right,HOU,Undefined,5,Bottom,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.60147967,-3.352912167,-1.90570063,2255.409994,247.5359048,2:15,6.349659775,1.357940786,6.696475082,-24.77712503,8.670601828,21.04590074,1.214108835,1.368729402,82.08977809,-8.070809727,2.145728736,0.416250552,,,,,,,,,,,,-12.35588432,5.932012661,-1.239803839,50,6.116887799,3.797742723,-131.6507013,-8.403165001,-21.32033302,32.33409938,-21.93823846,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,c5002466-62fd-11ea-bc5a-d43b046e0121
126,3/10/2020,2:34:51 PM,4,2,"Porcello, Rick",519144,Right,NYM,"Altuve, Jose",514888,Right,HOU,Undefined,5,Bottom,1,1,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.27904391,-3.620603157,-3.320282311,2301.805167,245.9819391,2:15,6.477502869,1.308482381,6.733185916,-24.13508144,8.414622222,18.95220837,1.148246614,-0.149194173,83.75714656,-8.191309202,0.300862373,0.41062467,,,,,,,,,,,,-11.47958739,5.705024702,-1.09752016,50,6.229250169,7.160560088,-132.5709494,-9.078223681,-20.40001091,28.72592806,-22.03582997,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,d0824ce3-62fd-11ea-bc5a-d43b046e0121
127,3/10/2020,2:35:20 PM,4,3,"Porcello, Rick",519144,Right,NYM,"Altuve, Jose",514888,Right,HOU,Undefined,5,Bottom,1,2,0,Undefined,ChangeUp,InPlay,Undefined,FlyBall,Out,1,0,,82.02043841,-1.859621833,-2.50864492,1586.811012,232.7451331,1:45,6.50992632,1.210134618,6.536719073,-28.45629998,11.77050786,15.52600495,2.430883645,0.201833041,75.67131784,-7.229989645,0.439720141,0.456487935,89.53219753,42.51501149,3.322919884,3555.845892,109.4124661,97.33605113,11.35293113,289.0268893,91.24800895,8.738071925,5.760183716,-9.224919088,6.982727052,-1.043334992,50,6.36869726,4.819940319,-119.39186,-4.633172426,-13.37955145,21.94832986,-22.04650652,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,e267a102-62fd-11ea-bc5a-d43b046e0121
128,3/10/2020,2:38:25 PM,5,1,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,0,0,Undefined,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.77682947,-2.387520627,-5.66703986,2335.017382,218.3980971,1:15,5.104484429,3.691122656,6.548056155,-16.24663916,17.01787318,13.51206728,1.549462726,-0.395971357,82.819455,-5.471364943,-3.108058833,0.415108952,,,,,,,,,,,,-9.052227077,10.07088392,-3.304917747,50,4.931898939,12.66113586,-131.5342907,-5.981666573,-15.85080806,28.03207887,-14.53953203,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,54154982-62fe-11ea-bc5a-d43b046e0121
129,3/10/2020,2:38:50 PM,5,2,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,0,1,Undefined,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,82.41913429,-0.657808217,-3.32726641,,145.7347515,10:45,5.168101398,3.829534225,6.036096984,-32.29562909,8.38744557,-5.740135267,1.866724029,0.267232973,76.03665122,-6.691693117,-4.403539032,0.45906946,,,,,,,,,,,,2.221257929,4.71857387,-3.566946562,50,5.099185552,7.135751353,-119.8421852,-2.326151905,3.243269977,22.29717008,-25.2844349,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,5face614-62fe-11ea-bc5a-d43b046e0121
130,3/10/2020,2:39:17 PM,5,3,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,0,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.81736539,-1.424433297,-6.294413667,2443.630889,216.9292655,1:15,5.010481108,3.778303107,6.828575546,-15.19253342,17.03486866,12.82652737,2.437204653,-0.916533638,83.58545788,-4.326535818,-3.856161543,0.408586645,,,,,,,,,,,,-8.948025295,9.914570811,-3.378290621,50,4.912917556,14.31952829,-133.0146294,-3.744907041,-16.00335286,28.99358449,-14.4420496,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,7192394d-62fe-11ea-bc5a-d43b046e0121
131,3/10/2020,2:39:58 PM,5,4,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,1,2,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.98053445,-0.916328321,-4.101521857,,130.7567405,10:15,5.092914243,3.753211747,6.238897713,-35.56021296,5.394505549,-6.303821153,1.282198353,-0.561383513,75.66542991,-7.572188957,-5.286591693,0.460599531,,,,,,,,,,,,2.319027613,3.195988634,-3.444582425,50,5.006853658,8.717758031,-119.1119533,-2.905804117,3.337139214,22.52405973,-27.57494032,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,8b8eeac0-62fe-11ea-bc5a-d43b046e0121
132,3/10/2020,2:40:24 PM,5,5,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,2,2,Undefined,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,,91.59078727,-3.144768314,-5.907082196,2451.510957,218.4194093,1:15,4.992322285,3.677102844,6.945623212,-15.9043136,16.16017627,12.84122513,0.787188639,-0.647115441,84.11856319,-6.173067142,-3.466375612,0.407552617,,,,,,,,,,,,-8.742718788,9.875253744,-3.314045769,50,4.790359555,13.38556904,-132.6988657,-7.75581009,-15.67372983,26.95241708,-14.46993809,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,955cdf63-62fe-11ea-bc5a-d43b046e0121
133,3/10/2020,2:40:58 PM,5,6,"Sewald, Paul",623149,Right,NYM,"Bregman, Alex",608324,Right,HOU,Undefined,5,Bottom,2,3,2,Undefined,Fastball,InPlay,Undefined,GroundBall,Out,1,0,,91.52508309,-0.745626933,-4.693785078,2367.064242,210.7122559,1:00,4.967177489,3.81161681,6.547372341,-15.46721013,16.77061443,9.980520815,2.992232423,0.329902173,84.36822857,-3.66916649,-2.811132552,0.408652709,94.26862832,1.618327981,-13.17474363,2149.104146,,,,63.68243919,61.00997286,-13.72654422,0.484429321,-6.655338275,9.422328145,-3.491534209,50,4.908803099,10.62652793,-133.0186564,-2.194262846,-12.05784739,25.54109414,-15.10309135,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,afa3763a-62fe-11ea-bc5a-d43b046e0121
134,3/10/2020,2:43:44 PM,1,1,"Hughes, Jared",453172,Right,HOU,"Davis, J.D.",605204,Right,NYM,Undefined,6,Top,0,0,0,Undefined,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.0713709,-1.787988925,-2.28692805,2135.459,146.0495174,10:45,5.883888286,2.54802322,6.351648213,-28.64058349,11.17700265,-7.5501421,1.849796656,-0.186989464,76.11834841,-7.185172339,-3.719181516,0.454160106,,,,,,,,,,,,3.478593371,6.656966795,-2.378827046,50,5.740783251,5.034556164,-120.8419073,-4.56677906,5.120209763,24.55395841,-22.37552865,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,1226329f-62ff-11ea-bc5a-d43b046e0121
135,3/10/2020,2:44:05 PM,1,2,"Hughes, Jared",453172,Right,HOU,"Davis, J.D.",605204,Right,NYM,Undefined,6,Top,0,0,1,Undefined,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,93.72727892,-1.579892954,-4.277462729,2209.176894,242.3127802,2:00,6.056509344,2.174922975,7.012283384,-23.74247662,6.483560417,12.41021864,2.637796582,-0.685463458,86.54945137,-6.100147616,-1.910610279,0.395696422,,,,,,,,,,,,-8.041137776,4.035621723,-1.918431429,50,5.951848655,9.85979957,-136.3301466,-4.415375272,-15.26684449,27.49937226,-24.51204711,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,1b94cf0a-62ff-11ea-bc5a-d43b046e0121
136,3/10/2020,2:44:27 PM,1,3,"Hughes, Jared",453172,Right,HOU,"Davis, J.D.",605204,Right,NYM,Undefined,6,Top,0,0,2,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.66664978,-2.906773899,-4.645826654,2013.006208,253.9716072,2:30,5.726252443,2.857441576,6.749259914,-26.55852083,4.86063786,17.02223976,0.846999612,0.023209761,85.4908012,-7.92903259,-1.410322065,0.403430561,,,,,,,,,,,,-10.67582705,3.464065361,-2.55945773,50,5.524719946,10.44723438,-134.5227244,-7.609025978,-19.67517481,27.6133982,-25.7898976,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,2bbc6566-62ff-11ea-bc5a-d43b046e0121
137,3/10/2020,2:44:48 PM,1,4,"Hughes, Jared",453172,Right,HOU,"Davis, J.D.",605204,Right,NYM,Undefined,6,Top,0,1,2,Undefined,Slider,InPlay,Undefined,FlyBall,Out,1,0,,83.56875768,-0.790242689,-1.728963934,,137.57227,10:30,5.759696087,2.491498924,6.524274594,-32.44314237,6.202690229,-5.7025533,2.330826,0.429806024,77.31315487,-6.907107794,-2.809711975,0.447427685,86.29421749,45.28444321,-22.8242254,3843.100185,100.0580995,102.6430719,-45.69853922,274.4634331,78.73239397,-26.13737287,5.747173462,2.692749704,3.623247525,-2.369005997,50,5.690543133,3.830104168,-121.7679179,-2.559355654,4.06850785,22.49683944,-26.69964038,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,366ccbcd-62ff-11ea-bc5a-d43b046e0121
138,3/10/2020,2:45:23 PM,2,1,"Hughes, Jared",453172,Right,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,6,Top,1,0,0,Undefined,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,92.60542726,-1.803556138,-6.207402312,2141.750744,250.0539683,2:15,5.730749359,2.555522139,6.933983334,-25.58369894,5.719793483,15.84228182,1.947021808,-1.796230527,85.28371666,-6.66504573,-3.19984148,0.402687283,,,,,,,,,,,,-10.46363081,3.665842761,-2.173480585,50,5.608606654,14.16942785,-134.240204,-4.948400412,-19.23081336,27.10376935,-25.43669905,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,48521ef6-62ff-11ea-bc5a-d43b046e0121
139,3/10/2020,2:45:39 PM,2,2,"Hughes, Jared",453172,Right,HOU,"Ramos, Wilson",467092,Right,NYM,Undefined,6,Top,1,1,0,Undefined,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.58049705,-1.320678312,-1.604480668,,87.49199847,9:00,5.82574271,2.470614189,6.427990408,-40.16838149,-0.699772774,-15.12900431,1.263993658,-0.265026628,76.42202063,-8.90578539,-4.489941847,0.452165504,,,,,,,,,,,,7.837643571,0.031955836,-2.349721575,50,5.713638014,3.817759789,-121.6108674,-3.8968886,11.58270569,26.78134886,-32.12682326,HOU,NYM,PalmBeachStadium,MLB,AL,20200310-PalmBeachStadium-1,56472c4a-62ff-11ea-bc5a-d43b046e0121
